District,Crop,Crop_Year,Season,Area ,Production,Yield,Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare)
alwar,Maize,1997,Kharif     ,8.750362174,6.68199388,0.585512011,Tube Well,9862.175812,10281.55341
alwar,Maize,1998,Kharif     ,8.793121395,6.834212611,0.648504634,Sprinkler Irrigation,8905.040178,9063.974238
alwar,Maize,1999,Kharif     ,8.754991991,6.786624578,0.636003572,Drip Irrigation,6997.249191,6052.657539
alwar,Maize,2000,Kharif     ,8.770462432,6.949669578,0.710719018,Tube Well,8278.907987,7492.536013
alwar,Maize,2001,Kharif     ,8.746669827,6.791046925,0.641439606,Sprinkler Irrigation,12600.31328,12427.13212
alwar,Maize,2002,Kharif     ,8.471806607,5.40424061,0.161674644,Tube Well,9862.175812,10281.55341
alwar,Maize,2003,Kharif     ,8.584552818,6.629672434,0.612993812,Sprinkler Irrigation,8905.040178,9063.974238
alwar,Maize,2004,Kharif     ,8.571128409,6.531516262,0.569460615,Drip Irrigation,6997.249191,6052.657539
alwar,Maize,2005,Kharif     ,8.49294767,6.481082397,0.569460615,Tube Well,8278.907987,7492.536013
alwar,Maize,2006,Kharif     ,8.35811998,6.58135861,0.662041028,Sprinkler Irrigation,12600.31328,12427.13212
alwar,Maize,2007,Kharif     ,8.393771871,6.620283195,0.668529204,Tube Well,9862.175812,10281.55341
alwar,Maize,2008,Kharif     ,8.448982852,6.685831099,0.682494161,Sprinkler Irrigation,8905.040178,9063.974238
alwar,Maize,2009,Kharif     ,8.396890493,6.248304991,0.488235806,Drip Irrigation,6997.249191,6052.657539
alwar,Maize,2010,Kharif     ,8.265655568,6.572684023,0.68548445,Tube Well,8278.907987,7492.536013
alwar,Maize,2011,Kharif     ,8.296799737,6.618360284,0.697060397,Sprinkler Irrigation,12600.31328,12427.13212
alwar,Maize,2012,Kharif     ,8.24839849,6.492544494,0.653671167,Tube Well,9862.175812,10281.55341
alwar,Maize,2013,Kharif     ,8.032830784,6.351603924,0.651961306,Sprinkler Irrigation,8905.040178,9063.974238
alwar,Maize,2014,Kharif     ,7.795724839,6.253532296,0.679463759,Drip Irrigation,6997.249191,6052.657539
alwar,Maize,2015,Kharif     ,7.712674904,6.142776449,0.653671167,Tube Well,8278.907987,7492.536013
alwar,Maize,2016,Kharif     ,7.728681349,6.124060239,0.639640913,Sprinkler Irrigation,12600.31328,12427.13212
alwar,Maize,2017,Kharif     ,7.626026622,6.144383653,0.679463759,Tube Well,9862.175812,10281.55341
alwar,Maize,2018,Kharif     ,7.472783494,5.974980765,0.648504634,Sprinkler Irrigation,8905.040178,9063.974238
alwar,Maize,2019,Kharif     ,7.305818346,5.934597045,0.680984026,Drip Irrigation,6997.249191,6052.657539
bhilwara,Maize,1997,Kharif     ,10.96338994,8.113699206,0.596422304,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,1998,Kharif     ,10.92645796,7.609684526,0.356734167,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,1999,Kharif     ,10.93503513,7.867558666,0.47556138,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2000,Kharif     ,10.97056509,8.015710167,0.542212647,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2001,Kharif     ,11.04094797,8.259708048,0.646757549,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2002,Kharif     ,10.9399581,7.248003554,0.216247623,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2003,Kharif     ,11.07840017,8.314807082,0.66368001,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2004,Kharif     ,11.07663465,8.308485996,0.660390551,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2005,Kharif     ,11.04432891,7.805422669,0.411566607,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2006,Kharif     ,11.07902158,8.313143723,0.662041028,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2007,Kharif     ,11.08235079,8.374334837,0.692789957,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2008,Kharif     ,11.07101791,8.278907883,0.646757549,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2009,Kharif     ,11.10534773,7.869445174,0.423107648,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2010,Kharif     ,11.16989806,8.424531276,0.691347918,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2011,Kharif     ,11.0271219,8.291620783,0.668529204,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2012,Kharif     ,10.95342839,8.284175845,0.68843544,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2013,Kharif     ,10.9398001,8.24707919,0.673279257,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2014,Kharif     ,10.93682522,8.327042662,0.714652498,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2015,Kharif     ,10.98841157,8.094696247,0.576455078,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2016,Kharif     ,11.03958783,8.248847874,0.641439606,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2017,Kharif     ,10.96835226,8.410708072,0.747042093,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2018,Kharif     ,10.94921592,8.439397319,0.766022281,Canal Irrigation,11917.01265,12560.28024
bhilwara,Maize,2019,Kharif     ,11.0317938,8.214277998,0.626669903,Canal Irrigation,11917.01265,12560.28024
ganganagar,Maize,1997,Kharif     ,4.459984893,3.626355304,0.523432177,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,1998,Kharif     ,4.01781749,3.357764233,0.544799907,Tube Well,8680.03315,7775.489699
ganganagar,Maize,1999,Kharif     ,4.680757894,3.81035767,0.534310045,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2000,Kharif     ,4.143228495,3.424753526,0.534310045,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2001,Kharif     ,4.156168793,3.658823311,0.628564738,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2002,Kharif     ,1.768048583,1.574223833,0.523432177,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2003,Kharif     ,3.890018162,3.632981418,0.695646104,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2004,Kharif     ,3.216203462,2.831245939,0.571811819,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2005,Kharif     ,2.97648622,2.593762483,0.549905931,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2006,Kharif     ,2.929843371,2.561449898,0.552425311,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2007,Kharif     ,2.516544733,2.593762483,0.689896444,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2008,Kharif     ,4.032621134,3.689728369,0.677933256,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2009,Kharif     ,1.372072036,1.245493772,0.523432177,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2010,Kharif     ,3.406970361,3.260132356,0.686964808,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2011,Kharif     ,2.716087849,2.654147306,0.653671167,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2012,Kharif     ,3.10396744,3.056194107,0.695646104,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2013,Kharif     ,3.9236566,3.556051393,0.655368891,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2014,Kharif     ,4.103284133,3.73627092,0.67639241,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2015,Kharif     ,3.063363699,2.78518238,0.600664362,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2016,Kharif     ,4.858547818,4.175681384,0.636003572,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2017,Kharif     ,3.890018162,3.683665335,0.715947569,Drip Irrigation,5840.427812,6178.499028
ganganagar,Maize,2018,Kharif     ,2.97648622,3.087293873,0.743689773,Tube Well,8680.03315,7775.489699
ganganagar,Maize,2019,Kharif     ,2.829004129,2.593762483,0.594275554,Drip Irrigation,5840.427812,6178.499028
hanumangarh,Maize,1998,Kharif     ,1.917965227,1.800770461,0.567089351,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,1999,Kharif     ,1.590289688,1.427862204,0.523432177,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2000,Kharif     ,1.089667557,1.004532122,0.523432177,Drip Irrigation,13263.15776,13502.29087
hanumangarh,Maize,2001,Kharif     ,0.689579367,0.65177662,0.523432177,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,2002,Kharif     ,2.161639589,1.800770461,0.488235806,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2003,Kharif     ,2.654131928,2.70962487,0.694222655,Drip Irrigation,13263.15776,13502.29087
hanumangarh,Maize,2005,Kharif     ,1.917965227,1.800770461,0.567089351,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,2006,Kharif     ,2.355555563,2.111875907,0.549905931,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2007,Kharif     ,0.689579367,1.004532122,0.713349434,Drip Irrigation,13263.15776,13502.29087
hanumangarh,Maize,2008,Kharif     ,2.2635259,2.372316822,0.682494161,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,2010,Kharif     ,1.372072036,1.574223833,0.66530762,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2013,Kharif     ,2.774232236,2.68245022,0.646757549,Drip Irrigation,13263.15776,13502.29087
hanumangarh,Maize,2014,Kharif     ,1.917965227,2.045865962,0.66530762,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,2015,Kharif     ,1.372072036,1.427862204,0.60276009,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2016,Kharif     ,4.04719186,3.599146835,0.636003572,Drip Irrigation,13263.15776,13502.29087
hanumangarh,Maize,2017,Kharif     ,2.880770974,2.934274605,0.713349434,Tube Well,5680.971784,6249.58613
hanumangarh,Maize,2018,Kharif     ,3.063363699,3.145438549,0.741422873,Sprinkler Irrigation,13634.27934,14206.79582
hanumangarh,Maize,2019,Kharif     ,2.439457995,2.279405565,0.589929534,Drip Irrigation,13263.15776,13502.29087
jaipur,Maize,1997,Kharif     ,8.697163136,6.68199388,0.60276009,Tube Well,15820.68531,14899.18855
jaipur,Maize,1998,Kharif     ,8.631434695,6.246384388,0.415456281,Tube Well,12260.05726,12048.59391
jaipur,Maize,1999,Kharif     ,8.401104942,6.025825944,0.387284884,Sprinkler Irrigation,6088.111344,6353.434253
jaipur,Maize,2000,Kharif     ,8.361949071,6.284067202,0.515005647,Drip Irrigation,14425.02599,14786.13469
jaipur,Maize,2001,Kharif     ,8.486960165,6.459194251,0.562285574,Canal Irrigation,8124.720059,7536.35493
jaipur,Maize,2002,Kharif     ,8.18100203,5.795562338,0.35215736,Tube Well,15820.68531,14899.18855
jaipur,Maize,2003,Kharif     ,8.294924889,6.534364989,0.658728453,Tube Well,12260.05726,12048.59391
jaipur,Maize,2004,Kharif     ,8.133015414,5.904764115,0.411566607,Sprinkler Irrigation,6088.111344,6353.434253
jaipur,Maize,2005,Kharif     ,8.054410537,5.789972967,0.383073135,Drip Irrigation,14425.02599,14786.13469
jaipur,Maize,2006,Kharif     ,7.854860981,6.105453914,0.589929534,Canal Irrigation,8124.720059,7536.35493
jaipur,Maize,2007,Kharif     ,7.836795581,5.867262476,0.481961697,Tube Well,15820.68531,14899.18855
jaipur,Maize,2008,Kharif     ,7.847553987,6.072479724,0.576455078,Tube Well,12260.05726,12048.59391
jaipur,Maize,2009,Kharif     ,7.766537078,5.432713677,0.318486907,Sprinkler Irrigation,6088.111344,6353.434253
jaipur,Maize,2010,Kharif     ,7.687848753,6.19554857,0.68548445,Drip Irrigation,14425.02599,14786.13469
jaipur,Maize,2011,Kharif     ,7.673375164,5.96556374,0.581021156,Canal Irrigation,8124.720059,7536.35493
jaipur,Maize,2012,Kharif     ,7.364955173,5.593454366,0.503393425,Tube Well,15820.68531,14899.18855
jaipur,Maize,2013,Kharif     ,7.447293452,5.87683141,0.608948518,Tube Well,12260.05726,12048.59391
jaipur,Maize,2014,Kharif     ,7.110734825,5.487699116,0.531627805,Sprinkler Irrigation,6088.111344,6353.434253
jaipur,Maize,2015,Kharif     ,7.192433356,5.79016016,0.648504634,Drip Irrigation,14425.02599,14786.13469
jaipur,Maize,2016,Kharif     ,7.005462792,5.639021997,0.636003572,Canal Irrigation,8124.720059,7536.35493
jaipur,Maize,2017,Kharif     ,6.987746928,5.459861209,0.557398313,Tube Well,15820.68531,14899.18855
jaipur,Maize,2018,Kharif     ,6.932361041,5.624977265,0.651961306,Tube Well,12260.05726,12048.59391
jaipur,Maize,2019,Kharif     ,6.873905947,5.464813504,0.596422304,Sprinkler Irrigation,6088.111344,6353.434253
jodhpur,Maize,1998,Kharif     ,2.2635259,2.045865962,0.552425311,Tube Well,10244.54511,9579.26582
jodhpur,Maize,1999,Kharif     ,1.917965227,1.69625581,0.523432177,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2000,Kharif     ,2.047550837,1.800770461,0.523432177,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2001,Kharif     ,2.2635259,2.22787076,0.624760689,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2002,Kharif     ,2.2635259,1.892083867,0.491326723,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2003,Kharif     ,1.917965227,2.111875907,0.689896444,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2004,Kharif     ,1.590289688,1.574223833,0.585512011,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2005,Kharif     ,1.917965227,1.69625581,0.523432177,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2006,Kharif     ,1.768048583,1.574223833,0.523432177,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2007,Kharif     ,2.161639589,2.327406109,0.697060397,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2008,Kharif     ,3.565345167,3.347607589,0.67639241,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2009,Kharif     ,2.829004129,2.454272273,0.539602133,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2010,Kharif     ,1.590289688,1.800770461,0.677933256,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2011,Kharif     ,1.917965227,1.973100291,0.636003572,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2012,Kharif     ,1.768048583,2.045865962,0.713349434,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2013,Kharif     ,1.089667557,1.245493772,0.636003572,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2014,Kharif     ,1.089667557,1.427862204,0.713349434,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2015,Kharif     ,2.2635259,2.172255062,0.60276009,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2016,Kharif     ,1.917965227,1.973100291,0.636003572,Tube Well,10244.54511,9579.26582
jodhpur,Maize,2017,Kharif     ,1.372072036,1.69625581,0.713349434,Sprinkler Irrigation,10498.52889,10870.41817
jodhpur,Maize,2018,Kharif     ,0.689579367,1.004532122,0.713349434,Sprinkler Irrigation,9541.705413,9355.197256
jodhpur,Maize,2019,Kharif     ,1.089667557,1.245493772,0.636003572,Tube Well,10244.54511,9579.26582
kota,Maize,1997,Kharif     ,8.533542939,6.4302446,0.531627805,Drip Irrigation,12174.97102,11736.59004
kota,Maize,1998,Kharif     ,8.469152649,6.530262173,0.600664362,Drip Irrigation,11351.10483,11351.60189
kota,Maize,1999,Kharif     ,8.42014374,6.778246875,0.734463405,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2000,Kharif     ,8.466900585,6.788165487,0.726029203,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2001,Kharif     ,8.40727839,6.57189285,0.641439606,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2002,Kharif     ,8.451386576,6.364480804,0.526189223,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2003,Kharif     ,8.804056906,6.864767771,0.658728453,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2004,Kharif     ,8.587676016,6.489633579,0.544799907,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2005,Kharif     ,8.308826453,6.324922037,0.552425311,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2006,Kharif     ,8.540816457,6.40834211,0.520649479,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2007,Kharif     ,8.608357063,6.658946453,0.620898448,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2008,Kharif     ,8.330829643,6.489849728,0.626669903,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2009,Kharif     ,8.74288717,6.710229736,0.60276009,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2010,Kharif     ,8.904690283,7.048833663,0.715947569,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2011,Kharif     ,8.425215059,6.454895146,0.578747641,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2012,Kharif     ,8.04644346,6.5007629,0.71851403,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2013,Kharif     ,7.205632893,5.332955789,0.434275373,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2014,Kharif     ,7.509061095,5.913276127,0.606901968,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2015,Kharif     ,7.288106841,5.776715067,0.612993812,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2016,Kharif     ,8.083172135,6.440673638,0.679463759,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2017,Kharif     ,7.717556445,6.437773202,0.784168842,Drip Irrigation,12174.97102,11736.59004
kota,Maize,2018,Kharif     ,7.437288615,5.976197637,0.658728453,Drip Irrigation,11351.10483,11351.60189
kota,Maize,2019,Kharif     ,7.210423517,4.961473321,0.287135104,Drip Irrigation,12174.97102,11736.59004
nagaur,Maize,1997,Kharif     ,6.102984827,4.960701058,0.60276009,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,1998,Kharif     ,6.003928038,4.761858151,0.544799907,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,1999,Kharif     ,5.915221472,4.675245042,0.534310045,Tube Well,9778.388589,10363.86693
nagaur,Maize,2000,Kharif     ,5.962440841,4.713725108,0.536968042,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2001,Kharif     ,5.69916663,4.738829577,0.626669903,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2002,Kharif     ,5.04711851,3.96480007,0.488235806,Tube Well,9778.388589,10363.86693
nagaur,Maize,2003,Kharif     ,4.949606412,4.379016036,0.694222655,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2004,Kharif     ,5.199171439,4.276203051,0.576455078,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2005,Kharif     ,4.887990716,3.995369853,0.549905931,Tube Well,9778.388589,10363.86693
nagaur,Maize,2006,Kharif     ,4.695178879,3.849119707,0.547364231,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2007,Kharif     ,4.556417652,4.101511917,0.694222655,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2008,Kharif     ,4.08957658,3.72494876,0.674841114,Tube Well,9778.388589,10363.86693
nagaur,Maize,2009,Kharif     ,3.837158289,2.808606275,0.383073135,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2010,Kharif     ,3.800169619,3.541022409,0.68548445,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2011,Kharif     ,3.781108205,3.442693252,0.650239174,Tube Well,9778.388589,10363.86693
nagaur,Maize,2012,Kharif     ,3.216203462,3.145438549,0.697060397,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2013,Kharif     ,3.142889225,2.971434617,0.650239174,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2014,Kharif     ,3.180261969,3.071925727,0.679463759,Tube Well,9778.388589,10363.86693
nagaur,Maize,2015,Kharif     ,4.01781749,3.493719902,0.600664362,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2016,Kharif     ,3.180261969,2.953112153,0.632311932,Sprinkler Irrigation,6395.94203,6622.467797
nagaur,Maize,2017,Kharif     ,3.063363699,3.087293873,0.719785568,Tube Well,9778.388589,10363.86693
nagaur,Maize,2018,Kharif     ,2.654131928,2.831245939,0.739129825,Sprinkler Irrigation,13919.75791,13638.28058
nagaur,Maize,2019,Kharif     ,2.161639589,2.045865962,0.585512011,Sprinkler Irrigation,6395.94203,6622.467797
udaipur,Maize,1997,Kharif     ,11.02803295,8.253740497,0.648504634,Sprinkler Irrigation,14175.39301,14457.0701
udaipur,Maize,1998,Kharif     ,11.0232559,8.197612878,0.620898448,Drip Irrigation,15589.49965,14763.18527
udaipur,Maize,1999,Kharif     ,11.02461868,8.028104358,0.531627805,Canal Irrigation,8077.426146,7145.509671
udaipur,Maize,2000,Kharif     ,11.0355327,8.083526795,0.554922674,Sprinkler Irrigation,8680.344395,8249.415385
udaipur,Maize,2001,Kharif     ,11.05713449,8.240835113,0.632311932,Tube Well,10569.4041,11074.65647
udaipur,Maize,2002,Kharif     ,11.03464448,8.174354862,0.604839225,Sprinkler Irrigation,14175.39301,14457.0701
udaipur,Maize,2003,Kharif     ,11.07349993,8.408289485,0.713349434,Drip Irrigation,15589.49965,14763.18527
udaipur,Maize,2004,Kharif     ,11.06899429,8.14501333,0.576455078,Canal Irrigation,8077.426146,7145.509671
udaipur,Maize,2005,Kharif     ,11.07046482,8.105922993,0.554922674,Sprinkler Irrigation,8680.344395,8249.415385
udaipur,Maize,2006,Kharif     ,11.11070903,7.948095786,0.462366137,Tube Well,10569.4041,11074.65647
udaipur,Maize,2007,Kharif     ,11.13255316,8.402642179,0.691347918,Sprinkler Irrigation,14175.39301,14457.0701
udaipur,Maize,2008,Kharif     ,11.04217595,8.19392521,0.612993812,Drip Irrigation,15589.49965,14763.18527
udaipur,Maize,2009,Kharif     ,11.06891511,8.009802,0.506338044,Canal Irrigation,8077.426146,7145.509671
udaipur,Maize,2010,Kharif     ,11.06946459,8.208331231,0.610979068,Sprinkler Irrigation,8680.344395,8249.415385
udaipur,Maize,2011,Kharif     ,11.0666014,8.285361802,0.651961306,Tube Well,10569.4041,11074.65647
udaipur,Maize,2012,Kharif     ,11.05174891,8.361313789,0.695646104,Sprinkler Irrigation,14175.39301,14457.0701
udaipur,Maize,2013,Kharif     ,11.03925952,8.304569402,0.671706728,Drip Irrigation,15589.49965,14763.18527
udaipur,Maize,2014,Kharif     ,11.01946565,8.250520012,0.648504634,Canal Irrigation,8077.426146,7145.509671
udaipur,Maize,2015,Kharif     ,11.04168016,8.085253311,0.554922674,Sprinkler Irrigation,8680.344395,8249.415385
udaipur,Maize,2016,Kharif     ,11.03552299,8.124688638,0.578747641,Tube Well,10569.4041,11074.65647
udaipur,Maize,2017,Kharif     ,10.98983319,8.145015747,0.60276009,Sprinkler Irrigation,14175.39301,14457.0701
udaipur,Maize,2018,Kharif     ,10.96787317,8.334306351,0.709391512,Drip Irrigation,15589.49965,14763.18527
udaipur,Maize,2019,Kharif     ,10.97558887,7.99340227,0.528920981,Canal Irrigation,8077.426146,7145.509671
ajmer,Onion,1997,Kharif     ,7.486207624,5.998446325,0.655368891,Sprinkler Irrigation,8254.397481,7738.510517
ajmer,Onion,1998,Whole Year ,7.489057636,6.407966524,0.831525542,Tube Well,12922.99221,12315.19081
ajmer,Onion,1999,Whole Year ,7.211725535,5.851845743,0.670123415,Drip Irrigation,10936.18871,11014.58313
ajmer,Onion,2000,Whole Year ,6.843491603,5.596082371,0.66530762,Sprinkler Irrigation,14264.93291,14988.96177
ajmer,Onion,2001,Whole Year ,7.233146717,5.924184451,0.697060397,Canal Irrigation,11618.40525,11633.67714
ajmer,Onion,2002,Whole Year ,5.839386593,4.786111463,0.606901968,Sprinkler Irrigation,10593.99207,11165.94137
ajmer,Onion,2003,Whole Year ,6.477945893,5.678078146,0.803924296,Tube Well,15252.10665,15357.75444
ajmer,Onion,2004,Whole Year ,6.78286749,5.807307065,0.774842243,Drip Irrigation,11927.85041,11650.67899
ajmer,Onion,2005,Whole Year ,6.33251976,5.637315495,0.825230713,Sprinkler Irrigation,8254.397481,7738.510517
ajmer,Onion,2006,Whole Year ,6.019004182,5.122169636,0.699861873,Tube Well,12922.99221,12315.19081
ajmer,Onion,2007,Whole Year ,6.331348933,5.826771195,0.892435902,Drip Irrigation,10936.18871,11014.58313
ajmer,Onion,2008,Whole Year ,6.305194301,5.483257138,0.770973976,Sprinkler Irrigation,14264.93291,14988.96177
ajmer,Onion,2009,Whole Year ,6.003928038,4.970663443,0.637828953,Canal Irrigation,11618.40525,11633.67714
ajmer,Onion,2010,Whole Year ,5.30407118,5.195232595,0.906812834,Sprinkler Irrigation,10593.99207,11165.94137
ajmer,Onion,2011,Whole Year ,6.588114724,5.658174669,0.766022281,Tube Well,15252.10665,15357.75444
ajmer,Onion,2012,Whole Year ,6.311206191,5.557597863,0.799816711,Drip Irrigation,11927.85041,11650.67899
ajmer,Onion,2013,Whole Year ,6.898372785,5.746825454,0.715947569,Sprinkler Irrigation,8254.397481,7738.510517
ajmer,Onion,2014,Whole Year ,7.125686036,6.025206889,0.771948675,Tube Well,12922.99221,12315.19081
ajmer,Onion,2015,Whole Year ,7.114133157,5.956267779,0.745930983,Drip Irrigation,10936.18871,11014.58313
ajmer,Onion,2016,Whole Year ,6.713985141,5.820947967,0.79898325,Sprinkler Irrigation,14264.93291,14988.96177
ajmer,Onion,2017,Whole Year ,6.501485554,5.751048807,0.82594256,Canal Irrigation,11618.40525,11633.67714
ajmer,Onion,2018,Whole Year ,6.458858558,5.416868818,0.699861873,Sprinkler Irrigation,10593.99207,11165.94137
ajmer,Onion,2019,Whole Year ,6.602054528,5.876670554,0.848399231,Tube Well,15252.10665,15357.75444
alwar,Onion,1997,Kharif     ,7.866015597,6.766611633,0.875754092,Sprinkler Irrigation,15794.36488,16493.14471
alwar,Onion,1998,Whole Year ,7.545081378,6.684010816,0.917143623,Tube Well,7946.074223,7332.593882
alwar,Onion,1999,Whole Year ,8.030625998,7.116691122,0.955797227,Drip Irrigation,11808.79736,11789.90479
alwar,Onion,2000,Whole Year ,8.050104126,7.118980901,0.952930182,Drip Irrigation,9945.804199,10823.73315
alwar,Onion,2001,Whole Year ,8.165736258,7.418458337,1.012001324,Sprinkler Irrigation,11867.53394,11877.06166
alwar,Onion,2002,Whole Year ,8.119634087,6.65547639,0.766022281,Drip Irrigation,9334.133898,10141.30891
alwar,Onion,2003,Whole Year ,8.390865871,7.461043955,0.988508027,Sprinkler Irrigation,15794.36488,16493.14471
alwar,Onion,2004,Whole Year ,8.561540703,7.546899078,0.983302835,Tube Well,7946.074223,7332.593882
alwar,Onion,2005,Whole Year ,8.228090213,7.40971646,1.000887438,Drip Irrigation,11808.79736,11789.90479
alwar,Onion,2006,Whole Year ,8.494735829,7.375380228,0.9463803,Drip Irrigation,9945.804199,10823.73315
alwar,Onion,2007,Whole Year ,8.480325442,7.153406635,0.874735381,Sprinkler Irrigation,11867.53394,11877.06166
alwar,Onion,2008,Whole Year ,8.462481741,7.530410518,0.994763338,Drip Irrigation,9334.133898,10141.30891
alwar,Onion,2009,Whole Year ,8.377097665,7.552380829,1.012802634,Sprinkler Irrigation,15794.36488,16493.14471
alwar,Onion,2010,Whole Year ,8.504897215,7.373403028,0.943813549,Tube Well,7946.074223,7332.593882
alwar,Onion,2011,Whole Year ,8.761344692,7.529961482,0.942943888,Drip Irrigation,11808.79736,11789.90479
